cue,tar,corrAns,targOrientation,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,pracText1.started,pracText1.stopped,practInst2.started,practInst2.stopped,fixFuration,image.started,image.stopped,cues.started,cues.stopped,target.started,target.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,fixationshort.started,fixationshort.stopped,text.started,text.stopped,mainInst.started,mainInst.stopped,instResp.keys,instResp.rt,instResp.started,instResp.stopped,rest.started,rest.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/both.png,stim/incongRight.png,left,180,,,,,0,0,0,0,0,30,30,29,,,,,0.45,281.9318824999791,None,282.40200179998646,282.5133346999937,282.89637689999654,None,None,0,,282.89637689999654,None,282.40200179998646,282.91285930000595,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/lower.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,0,31,31,20,,,,,0.55,284.6113837999874,None,285.16323129998636,285.27754359997925,285.66077389998827,None,left,0,1.5461215999966953,285.66077389998827,None,285.16323129998636,285.6774704999989,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,0,32,32,45,,,,,0.4,287.226591499988,None,287.64705810000305,287.75869829999283,288.1420533999917,None,left,1,1.5794135000032838,288.1420533999917,None,287.64705810000305,288.1588027999969,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/upper.png,stim/congLeft.png,left,0,,,,,0,0,0,0,0,33,33,0,,,,,0.55,289.74050590000115,None,290.2923371999932,290.40675799999735,290.78996819999884,None,left,1,0.511273899988737,290.78996819999884,None,290.2923371999932,290.8064173999883,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/upper.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,0,34,34,16,,,,,0.5,291.3238269999856,None,291.8416385999881,291.95537859998876,292.3388170999824,None,left,1,0.5794237999944016,292.3388170999824,None,291.8416385999881,292.3553292999859,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/congRight.png,left,180,,,,,0,0,0,0,0,35,35,15,,,,,0.5,292.9389731999836,None,293.4586877999827,293.57096640000236,293.95415740000317,None,left,1,0.5193007000198122,293.95415740000317,None,293.4586877999827,293.97064479999244,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,0,36,36,22,,,,,0.4,294.5038153999776,None,294.91933469998185,295.01969389998703,295.40275209999527,None,left,0,1.4924251999764238,295.40275209999527,None,294.91933469998185,295.41928609999013,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,0,37,37,39,,,,,0.4,296.917905099981,None,297.317632899998,297.41781829998945,297.8010826999962,None,left,0,0.4816934999835212,297.8010826999962,None,297.317632899998,297.8172186999873,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/congRight.png,left,180,,,,,0,0,0,0,0,38,38,13,,,,,0.55,298.3007931000029,None,298.85434130000067,298.9665771999862,299.3498305999965,None,left,1,0.461044600000605,299.3498305999965,None,298.85434130000067,299.36620419999235,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,0,39,39,34,,,,,0.45,299.83325199998217,None,300.3030010999937,300.4152675999794,300.79795609999564,None,left,1,0.39437069999985397,300.79795609999564,None,300.3030010999937,300.8142859999789,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/congLeft.png,right,180,,,,,0,0,0,0,0,40,40,7,,,,,0.45,301.2150815000059,None,301.670066199993,301.7809655999881,302.1636482999893,None,left,0,0.6314989000093192,302.1636482999893,None,301.670066199993,302.1802721999993,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/lower.png,stim/congLeft.png,right,180,,,,,0,0,0,0,0,41,41,4,,,,,0.45,302.8130786999827,None,303.2628495999961,303.3629890999873,303.7627901999804,None,left,0,0.40500329999485984,303.7627901999804,None,303.2628495999961,303.7627901999804,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/congLeft.png,left,0,,,,,0,0,0,0,0,42,42,1,,,,,0.5,304.19527169998037,None,304.6973745999858,304.8117698999995,305.19501689999015,None,left,1,0.9357463000051212,305.19501689999015,None,304.6973745999858,305.2114059999876,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/congLeft.png,left,0,,,,,0,0,0,0,0,43,43,3,,,,,0.4,306.1610218999849,None,306.56379640000523,306.6762505999941,307.0597931999946,None,left,1,0.5453837999957614,307.0597931999946,None,306.56379640000523,307.0764864999801,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/congLeft.png,right,180,,,,,0,0,0,0,0,44,44,6,,,,,0.5,307.62578949998715,None,308.1298831999884,308.24220730000525,308.62523199999123,None,left,0,0.449103599996306,308.62523199999123,None,308.1298831999884,308.6420528999879,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,0,45,45,19,,,,,0.55,309.09095509999315,None,309.6450222999847,309.75764890000573,310.1405041999824,None,right,0,0.8677774000097997,310.1405041999824,None,309.6450222999847,310.15698410000186,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/upper.png,stim/congRight.png,right,0,,,,,0,0,0,0,0,46,46,8,,,,,0.55,311.03934590000426,None,311.58907749998616,311.68880569998873,312.0722875999927,None,right,1,1.2041055000154302,312.0722875999927,None,311.58907749998616,312.08881129999645,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/upper.png,stim/incongRight.png,right,0,,,,,0,0,0,0,0,47,47,24,,,,,0.45,313.3041902999976,None,313.7541300999874,313.85399589998997,314.2374987999792,None,left,0,1.0999487000226509,314.2374987999792,None,313.7541300999874,314.2539981000009,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
