cue,tar,corrAns,targOrientation,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,pracText1.started,pracText1.stopped,practInst2.started,practInst2.stopped,fixFuration,image.started,image.stopped,cues.started,cues.stopped,target.started,target.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,fixationshort.started,fixationshort.stopped,text.started,text.stopped,mainInst.started,mainInst.stopped,instResp.keys,instResp.rt,instResp.started,instResp.stopped,rest.started,rest.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/centre.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,1,4,52,46,,,,,0.4,178.4988064999925,None,178.90308690001257,179.0157487000106,179.39881440001773,None,left,1,0.03140559996245429,179.39881440001773,None,178.90308690001257,179.4153519999818,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/upper.png,stim/congRight.png,right,0,,,,,0,0,0,0,1,5,53,8,,,,,0.4,179.44875859998865,None,179.8530851000105,179.96498920000158,180.34785050002392,None,left,0,0.01895269996020943,180.34785050002392,None,179.8530851000105,180.36442030000035,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,1,6,54,47,,,,,0.5,180.39769040001556,None,180.89712590002455,180.99745600001188,181.3804296000162,None,right,0,0.3725855000084266,181.3804296000162,None,180.89712590002455,181.39710130001185,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,1,7,55,39,,,,,0.55,181.78030300000682,None,182.33412419998785,182.4460923000006,182.82914779998828,None,left,0,0.3351628999807872,182.82914779998828,None,182.33412419998785,182.8456100000185,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/congRight.png,left,180,,,,,0,0,0,0,1,8,56,13,,,,,0.4,183.19486270000925,None,183.59910310001578,183.71200290002162,184.0951465999824,None,left,1,0.22274369996739551,184.0951465999824,None,183.59910310001578,184.11186439997982,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/incongRight.png,right,0,,,,,0,0,0,0,1,9,57,25,,,,,0.45,184.34401060000528,None,184.79885419999482,184.91067780001322,185.2939153999905,None,left,0,0.21376899996539578,185.2939153999905,None,184.79885419999482,185.31059870001627,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/congRight.png,left,180,,,,,0,0,0,0,1,10,58,14,,,,,0.45,185.52652509999461,None,185.98051760002272,186.09307379997335,186.47627210000064,None,right,0,0.26530349999666214,186.47627210000064,None,185.98051760002272,186.49272420001216,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/congLeft.png,left,0,,,,,0,0,0,0,1,11,59,2,,,,,0.45,186.76135839999188,None,187.22984280000674,187.34198409999954,187.72516959998757,None,left,1,0.13602550001814961,187.72516959998757,None,187.22984280000674,187.74187949998304,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,1,12,60,18,,,,,0.5,187.89142080000602,None,188.39666510000825,188.50779250002233,188.89091909996932,None,right,0,0.12225820001913235,188.89091909996932,None,188.39666510000825,188.90735559997847,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/lower.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,1,13,61,20,,,,,0.4,189.04039719997672,None,189.444548200001,189.5571029999992,189.94041470001685,None,left,0,0.22371029999339953,189.94041470001685,None,189.444548200001,189.95653349999338,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/incongRight.png,left,180,,,,,0,0,0,0,1,14,62,31,,,,,0.4,190.18961930001387,None,190.59054290002678,190.70627740002237,191.0893317000009,None,left,1,0.3953965000109747,191.0893317000009,None,190.59054290002678,191.10568410000997,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,1,15,63,21,,,,,0.5,191.50529389997246,None,192.01250999997137,192.12163040001178,192.50472369999625,None,left,0,0.3565477999509312,192.50472369999625,None,192.01250999997137,192.52140510000754,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,1,16,64,41,,,,,0.4,192.89022359997034,None,193.30624870001338,193.42042669997318,193.8037199000246,None,right,1,0.2743206000304781,193.8037199000246,None,193.30624870001338,193.82005759997992,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/upper.png,stim/incongRight.png,right,0,,,,,0,0,0,0,1,17,65,24,,,,,0.5,194.1050901999697,None,194.62182499998016,194.7359094999847,195.11938940000255,None,left,0,0.26766090001910925,195.11938940000255,None,194.62182499998016,195.13582219998352,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/incongRight.png,left,180,,,,,0,0,0,0,1,18,66,30,,,,,0.4,195.41953710000962,None,195.8373926000204,195.95187719998648,196.33484020002652,None,left,1,0.23846269998466596,196.33484020002652,None,195.8373926000204,196.3514910999802,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/congLeft.png,left,0,,,,,0,0,0,0,1,19,67,3,,,,,0.55,196.60087720002048,None,197.15379150002263,197.26757780002663,197.6505425000214,None,right,0,0.16923939995467663,197.6505425000214,None,197.15379150002263,197.66692320001312,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/congLeft.png,left,0,,,,,0,0,0,0,1,20,68,1,,,,,0.55,197.84959890000755,None,198.40348899998935,198.51647939998657,198.89975199999753,None,right,0,0.09235300001455471,198.89975199999753,None,198.40348899998935,198.91588280000724,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,1,21,69,19,,,,,0.45,199.0152466999716,None,199.4701002999791,199.5821292999899,199.96534300001804,None,left,1,0.46833020000485703,199.96534300001804,None,199.4701002999791,199.98173040000256,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/lower.png,stim/congRight.png,left,180,,,,,0,0,0,0,1,22,70,12,,,,,0.5,200.46453930001007,None,200.9692619999987,201.08074880001368,201.4634541000123,None,left,1,0.2645916999899782,201.4634541000123,None,200.9692619999987,201.47999309998704,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/lower.png,stim/congLeft.png,right,180,,,,,0,0,0,0,1,23,71,4,,,,,0.4,201.74718619999476,None,202.1515285000205,202.263140199997,202.64595869998448,None,right,1,0.2601421999861486,202.64595869998448,None,202.1515285000205,202.6627650000155,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,1,24,72,34,,,,,0.5,202.9292636999744,None,203.43319060001522,203.5456250999705,203.92890739999712,None,right,0,0.2179436999722384,203.92890739999712,None,203.43319060001522,203.9452798999846,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/upper.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,1,25,73,16,,,,,0.55,204.17937169998186,None,204.74921099998755,204.860941299994,205.24418270000024,None,right,0,0.03996809996897355,205.24418270000024,None,204.74921099998755,205.26077330001863,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/congRight.png,right,0,,,,,0,0,0,0,1,26,74,9,,,,,0.45,205.31184109998867,None,205.78147370001534,205.89350990002276,206.27645930001745,None,right,1,0.18134230002760887,206.27645930001745,None,205.78147370001534,206.2930016000173,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,1,27,75,35,,,,,0.4,206.4770804999862,None,206.8972522999975,207.0094628999941,207.39207349997014,None,right,0,0.3124549000058323,207.39207349997014,None,206.8972522999975,207.40875329996925,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/upper.png,stim/congLeft.png,left,0,,,,,0,0,0,0,1,28,76,0,,,,,0.55,207.72618280001916,None,208.29386460001115,208.4081260000239,208.79164529999252,None,right,0,0.46622850000858307,208.79164529999252,None,208.29386460001115,208.80804540001554,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,1,29,77,17,,,,,0.4,209.2737396999728,None,209.6734927999787,209.77341690001776,210.15682089998154,None,left,1,0.4136862000450492,210.15682089998154,None,209.6734927999787,210.17332140001236,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/congRight.png,right,0,,,,,0,0,0,0,1,30,78,11,,,,,0.4,210.59032120002666,None,211.0113296000054,211.12255279999226,211.50596839998616,None,left,0,0.2640713000437245,211.50596839998616,None,211.0113296000054,211.52219699998386,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,1,31,79,43,,,,,0.5,211.78889620001428,None,212.2926742999698,212.40469629998552,212.78820539999288,None,right,1,0.2565084000234492,212.78820539999288,None,212.2926742999698,212.80481060000602,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,1,32,80,23,,,,,0.45,213.0708587000263,None,213.52429189998657,213.63735670002643,214.0205324999988,None,right,1,0.2942058999906294,214.0205324999988,None,213.52429189998657,214.036734000023,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/congRight.png,right,0,,,,,0,0,0,0,1,33,81,10,,,,,0.45,214.3370485000196,None,214.7879902999848,214.90269189997343,215.28611970000202,None,right,1,0.10686050000367686,215.28611970000202,None,214.7879902999848,215.30229419999523,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,1,34,82,37,,,,,0.5,215.41892430000007,None,215.9231593000004,216.03500640002312,216.41826230002334,None,left,0,0.3820926999906078,216.41826230002334,None,215.9231593000004,216.43504299997585,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/upper.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,1,35,83,32,,,,,0.45,216.81813540001167,None,217.26916760002496,217.38396870001452,217.76730270002736,None,right,0,0.01789179997285828,217.76730270002736,None,217.26916760002496,217.7839136000257,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/incongRight.png,right,0,,,,,0,0,0,0,1,36,84,26,,,,,0.45,217.80024820001563,None,218.2547139999806,218.36655899998732,218.7496272000135,None,left,0,0.1332715000025928,218.7496272000135,None,218.2547139999806,218.76641370001016,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/congRight.png,left,180,,,,,0,0,0,0,1,37,85,15,,,,,0.45,218.900403800013,None,219.36946199997328,219.48242449999088,219.86567560001276,None,left,1,0.295564700034447,219.86567560001276,None,219.36946199997328,219.88198180001928,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/upper.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,1,38,86,40,,,,,0.55,220.18167989997892,None,220.73459329997422,220.84789490001276,221.23143109999364,None,right,1,0.36974549997830763,221.23143109999364,None,220.73459329997422,221.24756699998397,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/congLeft.png,right,180,,,,,0,0,0,0,1,39,87,6,,,,,0.4,221.63025749998633,None,222.03430519998074,222.14681830001064,222.53031040000496,None,left,0,0.7493147000204772,222.53031040000496,None,222.03430519998074,222.54634609998902,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,1,40,88,42,,,,,0.5,223.29559549997794,None,223.79951749998145,223.9114970000228,224.29547640000237,None,right,1,0.4851075999904424,224.29547640000237,None,223.79951749998145,224.31173459999263,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,1,41,89,38,,,,,0.45,224.81156709999777,None,225.26290289999451,225.3772216999787,225.76079259999096,None,left,0,0.22592499997699633,225.76079259999096,None,225.26290289999451,225.77702639997005,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/blank.png,stim/congLeft.png,right,180,,,,,0,0,0,0,1,42,90,7,,,,,0.5,226.01026070001535,None,226.51452640001662,226.6266343999887,227.0099462000071,None,left,0,0.35122780001256615,227.0099462000071,None,226.51452640001662,227.02615599997807,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/centre.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,1,43,91,22,,,,,0.5,227.39236479997635,None,227.8961249999702,228.00893830001587,228.39209889998892,None,left,0,0.24416959995869547,228.39209889998892,None,227.8961249999702,228.40846840001177,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/congLeft.png,right,180,,,,,0,0,0,0,1,44,92,5,,,,,0.55,228.6576339000021,None,229.21478149999166,229.3241207000101,229.70768509997288,None,right,1,0.10972589999437332,229.70768509997288,None,229.21478149999166,229.72386199998436,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/lower.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,1,45,93,44,,,,,0.55,229.84083529998315,None,230.3939147000201,230.506627499999,230.89000700000906,None,left,1,0.1440123000065796,230.89000700000906,None,230.3939147000201,230.90628360002302,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,1,46,94,45,,,,,0.4,231.0575260000187,None,231.47692719998304,231.58923869999126,231.972271799983,None,left,1,0.2731054999749176,231.972271799983,None,231.47692719998304,231.9889823999838,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/lower.png,stim/incongRight.png,left,180,,,,,0,0,0,0,1,47,95,28,,,,,0.55,232.2716740000178,None,232.82506290002493,232.938085199974,233.32120369997574,None,right,0,0.34856960002798587,233.32120369997574,None,232.82506290002493,233.33782690000953,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.68728830001783,None,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/both.png,stim/neutralRight.png,right,0,,,,,1,0,1,0,0,0,0,41,,,,,0.4,238.1399271999835,None,238.55487240001094,238.66664160002256,239.04999129998032,None,left,0,0.14025019999826327,239.04999129998032,None,238.55487240001094,239.06639709998854,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
stim/lower.png,stim/neutralLeft.png,right,180,,,,,1,0,1,0,0,1,1,36,,,,,0.4,239.22179169999436,None,239.6321504000225,239.73226830002386,240.11575789999915,None,None,0,,240.11575789999915,None,239.6321504000225,240.13206680002622,,,,,,,,,,,mdm0923,001,2020_Jul_09_1554,ANT,2020.1.3,60.14614310501687,
